"","A","Alpha","Beta","MSE","direction"
"1",1.25355339059327,0.660219415868134,0.319888538497067,0.109624290150098,7
"2",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,17
"3",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"4",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"5",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"6",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"7",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"8",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"9",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"10",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"11",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"12",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"13",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"14",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"15",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"16",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"17",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"18",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"19",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"20",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"21",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"22",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"23",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"24",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"25",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"26",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"27",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"28",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"29",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"30",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"31",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"32",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"33",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"34",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"35",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"36",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"37",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"38",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"39",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"40",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"41",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"42",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"43",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"44",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"45",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"46",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"47",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"48",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"49",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"50",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"51",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"52",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"53",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"54",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"55",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"56",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"57",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"58",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"59",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"60",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"61",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"62",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"63",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"64",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"65",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"66",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"67",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"68",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"69",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"70",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"71",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"72",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"73",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"74",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"75",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"76",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"77",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"78",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"79",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"80",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"81",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"82",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"83",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"84",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"85",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"86",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"87",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"88",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"89",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"90",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"91",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"92",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"93",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"94",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"95",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"96",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"97",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"98",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"99",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"100",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"101",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"102",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"103",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"104",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"105",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"106",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"107",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"108",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"109",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
"110",1.25355339059327,0.922188210388769,0.0302572202721908,0.0400524864381708,27
