"","A","Alpha","Beta","MSE","direction"
"1",1.18867513459481,0.621675134594813,0.0443248654051871,0.487769067797894,22
"2",1.47727954378165,0.554123749258772,0.150366714523123,0.107709644099398,19
"3",1.47727954378165,0.554123749258772,0.150366714523123,0.107709644099398,27
"4",1.47727954378165,0.554123749258772,0.150366714523123,0.107709644099398,27
"5",1.47727954378165,0.554123749258772,0.150366714523123,0.107709644099398,27
"6",1.47727954378165,0.554123749258772,0.150366714523123,0.107709644099398,27
"7",1.47727954378165,0.554123749258772,0.150366714523123,0.107709644099398,27
"8",1.47727954378165,0.554123749258772,0.150366714523123,0.107709644099398,27
"9",1.47727954378165,0.554123749258772,0.150366714523123,0.107709644099398,27
"10",1.47727954378165,0.554123749258772,0.150366714523123,0.107709644099398,27
"11",1.47727954378165,0.554123749258772,0.150366714523123,0.107709644099398,27
"12",1.47727954378165,0.554123749258772,0.150366714523123,0.107709644099398,27
"13",1.47727954378165,0.554123749258772,0.150366714523123,0.107709644099398,27
"14",1.47727954378165,0.554123749258772,0.150366714523123,0.107709644099398,27
"15",1.47727954378165,0.554123749258772,0.150366714523123,0.107709644099398,27
"16",1.47727954378165,0.554123749258772,0.150366714523123,0.107709644099398,27
"17",1.47727954378165,0.554123749258772,0.150366714523123,0.107709644099398,27
"18",1.47727954378165,0.554123749258772,0.150366714523123,0.107709644099398,27
"19",1.47727954378165,0.554123749258772,0.150366714523123,0.107709644099398,27
"20",1.47727954378165,0.554123749258772,0.150366714523123,0.107709644099398,27
"21",1.47727954378165,0.554123749258772,0.150366714523123,0.107709644099398,27
"22",1.47727954378165,0.554123749258772,0.150366714523123,0.107709644099398,27
"23",1.47727954378165,0.554123749258772,0.150366714523123,0.107709644099398,27
"24",1.47727954378165,0.554123749258772,0.150366714523123,0.107709644099398,27
"25",1.47727954378165,0.554123749258772,0.150366714523123,0.107709644099398,27
"26",1.47727954378165,0.554123749258772,0.150366714523123,0.107709644099398,27
"27",1.47727954378165,0.554123749258772,0.150366714523123,0.107709644099398,27
"28",1.47727954378165,0.554123749258772,0.150366714523123,0.107709644099398,27
"29",1.47727954378165,0.554123749258772,0.150366714523123,0.107709644099398,27
"30",1.47727954378165,0.554123749258772,0.150366714523123,0.107709644099398,27
"31",1.47727954378165,0.554123749258772,0.150366714523123,0.107709644099398,27
"32",1.47727954378165,0.554123749258772,0.150366714523123,0.107709644099398,27
"33",1.47727954378165,0.554123749258772,0.150366714523123,0.107709644099398,27
"34",1.47727954378165,0.554123749258772,0.150366714523123,0.107709644099398,27
"35",1.47727954378165,0.554123749258772,0.150366714523123,0.107709644099398,27
"36",1.47727954378165,0.554123749258772,0.150366714523123,0.107709644099398,27
"37",1.47727954378165,0.554123749258772,0.150366714523123,0.107709644099398,27
"38",1.47727954378165,0.554123749258772,0.150366714523123,0.107709644099398,27
"39",1.47727954378165,0.554123749258772,0.150366714523123,0.107709644099398,27
"40",1.47727954378165,0.554123749258772,0.150366714523123,0.107709644099398,27
"41",1.47727954378165,0.554123749258772,0.150366714523123,0.107709644099398,27
"42",1.47727954378165,0.554123749258772,0.150366714523123,0.107709644099398,27
"43",1.47727954378165,0.554123749258772,0.150366714523123,0.107709644099398,27
"44",1.47727954378165,0.554123749258772,0.150366714523123,0.107709644099398,27
"45",1.47727954378165,0.554123749258772,0.150366714523123,0.107709644099398,27
"46",1.47727954378165,0.554123749258772,0.150366714523123,0.107709644099398,27
"47",1.47727954378165,0.554123749258772,0.150366714523123,0.107709644099398,27
"48",1.47727954378165,0.554123749258772,0.150366714523123,0.107709644099398,27
"49",1.47727954378165,0.554123749258772,0.150366714523123,0.107709644099398,27
"50",1.47727954378165,0.554123749258772,0.150366714523123,0.107709644099398,27
"51",1.47727954378165,0.554123749258772,0.150366714523123,0.107709644099398,27
