"","A","Alpha","Beta","MSE","direction"
"1",1.4,0.333,0.333,0.0863054318880421,1
"2",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,6
"3",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"4",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"5",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"6",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"7",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"8",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"9",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"10",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"11",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"12",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"13",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"14",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"15",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"16",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"17",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"18",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"19",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"20",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"21",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"22",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"23",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"24",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"25",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"26",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"27",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"28",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"29",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"30",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"31",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"32",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"33",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"34",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"35",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"36",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"37",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"38",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"39",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"40",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"41",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"42",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"43",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"44",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"45",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"46",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"47",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"48",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"49",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"50",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"51",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"52",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"53",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"54",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"55",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"56",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"57",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"58",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"59",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"60",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"61",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"62",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"63",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"64",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"65",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"66",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"67",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"68",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"69",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"70",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"71",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"72",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"73",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"74",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"75",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"76",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"77",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"78",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"79",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"80",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"81",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"82",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"83",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"84",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"85",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"86",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"87",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"88",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"89",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"90",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"91",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"92",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"93",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"94",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"95",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"96",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"97",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"98",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"99",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"100",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"101",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"102",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"103",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"104",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
"105",1.4,0.238123531189905,0.574731078278662,0.0227583717383413,27
